UniqueCount	AmbigCount
0	126
1	157
0	224
0	80
1	45
0	124
8	8764
1	4694
8	7366
0	1498
0	1590
1	3297
0	2131
5	1077
0	2704
13	1852
70	48
0	2
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	249
0	179
122	203
44	247
59	289
2	66
0	114
1	80
0	123
31	172
782	880
1	380
3	480
0	307
4	185
0	136
0	99
4	38
12	723
27	827
42	94
0	119
0	606
3	2735
2	57
1	116
1	592
1	123
0	125
3	2757
0	1222
0	247
0	166
0	196
1	69
1	73
1	494
1	2680
208	2233
0	2663
0	558
0	2725
0	113
18	369
1	1
0	350
8	368
12	212
0	104
2	0
0	262
0	215
0	0
0	0
0	0
0	3
0	3
0	56
0	77
0	49
0	55
0	66
1	53
1	55
1	41
0	60
4	7
1	16
0	22
14	11
0	24
5	20
0	11
2	11
0	15
0	6
0	9
0	18
0	67
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	822
0	224
2	1383
23	259
3	1172
0	1229
1	1171
0	143
1	531
0	1041
6	882
0	640
0	1508
1	580
0	514
0	353
0	512
4	723
0	544
2	474
0	411
0	407
0	256
0	1006
0	592
2	11
9	30
11	5
0	0
0	5
0	0
8	152
14	13
0	42
1	26
0	92
0	15
0	0
0	79
1	9
0	38
2	15
1	4
0	27
0	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
13	0
66	489
24	485
110	569
0	167
7	84
52	148
0	121
0	16
0	12
0	2
110	226
6	44
0	39
4	19
6	25
0	0
0	2
0	0
0	0
0	2
0	2
0	0
1	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	2646
0	1072
2	705
7	1780
1	2015
4	255
0	533
14	777
2	314
0	341
1	638
0	730
0	232
0	680
8	751
3	2392
0	0
0	0
0	0
0	0
0	0
2	589
0	637
0	593
0	614
0	65
0	42
0	18
0	14
6	549
0	0
27	822
0	891
2	852
4	874
0	738
3	744
1	774
41	629
5	15
1	68
0	774
0	0
0	0
0	0
0	0
0	0
10	447
12	1010
33	1348
1	436
74	78
8	941
1	298
29	670
1	951
5	340
0	395
3	340
14	197
0	569
5	472
1	141
9	252
1	171
0	0
0	0
0	0
0	0
2	543
0	112
0	144
52	564
58	464
0	545
0	108
20	67
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
2081	4495
79	4235
0	821
0	2626
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
424	675
36	295
15	32
32	20
31	55
22	2
14	205
38	28
38	0
10	1
4	47
1	471
3	1590
1	25
41	10
309	363
0	348
197	1081
13	1761
24	1550
0	310
0	1056
2	470
2	362
16	268
0	1287
0	0
0	0
0	0
658	1326
3	1326
0	0
0	0
400	48
0	25
1	27
5	23
0	23
1	10
0	0
0	1
0	0
0	1
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	3
0	0
0	0
0	1
0	0
0	0
0	1
0	0
2	3
0	1
0	2
0	3
0	0
0	0
0	0
0	0
0	1
0	0
0	0
364	227
0	3
49	22
0	179
19	42
0	61
23	92
0	155
0	5
7	1
77	697
7	137
2	394
2	179
0	442
114	183
8	102
1	228
0	175
0	29
0	147
0	163
1	103
12	9
0	77
7	0
1	11
9	66
0	28
0	43
1	58
10	45
3	49
0	50
0	48
0	46
0	47
0	65
7	294
0	320
0	71
0	92
0	43
0	209
3	507
0	171
20	701
0	29
0	44
1	33
0	183
0	685
0	515
0	347
0	255
0	267
10	48
0	61
56	45
6	46
0	30
14	24
2	11
7	907
0	2
17	1
2	268
1	531
8	635
0	420
0	817
51	48
1	574
0	432
51	465
13	105
0	104
3	36
1	18
0	69
0	113
4	116
0	40
0	137
1	74
0	32
0	30
0	581
58	126
0	3554
0	3144
0	1648
40	385
0	3245
51	1184
29	685
0	762
1	355
0	3790
7	1397
0	269
1	51
0	34
31	213
0	32
0	2014
0	2826
1	80
0	117
0	168
3	167
1	85
9	70
3	8
0	256
0	1902
0	1925
633	2160
1	1316
0	383
12	111
263	1727
13	79
46	444
19	32
15	58
2	79
1	20
0	19
0	6
0	18
94	314
24	314
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	5
0	5
0	3
2	517
50	518
0	519
2	384
8	1
0	1
1332	1
1	196
2	21
3	21
0	27
0	32
0	41
0	18
0	2
0	32
0	2
0	27
0	32
0	32
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
26	446
16	765
3	719
1	573
0	372
5	121
2	89
0	45
0	0
0	0
0	0
0	0
0	0
9	1339
24	1164
3	185
2	112
0	0
1	135
1	135
1	296
0	0
0	0
577	5370
40	4960
3	3095
24	1065
24	4812
0	1841
16	643
0	1023
1	519
121	636
0	636
2	386
17	95
3	148
0	0
2	63
17	11815
15	6682
9	1696
1	1674
1	1675
262	11919
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	35
23	416
45	397
15	0
0	0
429	5827
0	3074
0	2073
0	431
10	1038
0	957
10	958
1	157
0	157
0	5160
0	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	78
0	6
0	77
0	80
0	77
0	4
293	7039
48	6573
0	5413
0	175
1	6244
1	646
3	633
0	439
0	156
0	172
0	156
9	0
0	118
1	107
0	113
0	88
0	36
0	18
4	12
1	15
0	21
6	14
1	0
8	0
0	17
0	15
4	4
8	0
6	12
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	111
0	61
13	100
0	84
0	3
51	41
3	48
0	12
2	90
5	105
70	2
1	2
0	331
0	649
14	220
0	482
0	478
0	349
1	129
0	0
0	0
2	37
0	26
1	30
0	23
3	134
1	110
0	72
0	15
10	8
12	24
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
5	2
0	1
0	0
6	1825
10	1203
1	1600
4	341
0	286
1	491
4	269
0	103
0	275
13	292
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	298
22	842
540	799
1	4
1	2
2	67
0	780
0	197
10	1203
0	145
13	488
17	917
23	25
1	358
4	28
10	249
0	1188
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
656	284
2	204
90	80
2	20
13	12
40	209
16	209
6	569
412	565
11	569
0	8112
0	13547
1	645
15	3880
0	5567
8	91
85	1328
128	94
0	0
0	0
8	64
0	1680
0	1947
0	2278
0	63
0	35
0	129
0	60
0	2
3	253
20	15
33	244
45	135
1	2
3	1
3	1
0	23
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	1
0	0
0	0
0	0
0	0
1	0
0	1
0	0
0	0
0	91
879	564
4	443
1	213
4	89
0	1
0	30
0	22
0	5
0	5
0	3
0	30
0	0
2	120
0	241
2	927
0	834
0	1002
0	118
0	596
0	492
0	480
0	380
1	238
5	289
0	113
0	12
2	125
3	55
0	2066
27	758
4	599
0	223
1	364
0	13085
0	1
0	8406
624	1295
22	16
9	805
5	119
5	105
3	152
2	332
2	616
0	83
0	0
1	0
0	0
0	0
0	0
2	2
2	2
12	291
0	291
0	1
0	262
0	280
1	65
0	4
19	38
0	37
142	197
0	37
3	257
0	254
0	481
1	496
0	2025
3	2447
9	8
562	2817
1057	674
3	294
0	140
278	667
28	807
0	481
0	477
0	54
0	1452
2	1487
17	349
29	127
0	2067
4	1593
3	2417
0	2398
0	1409
0	83
3	635
0	293
0	1427
0	38
0	1977
0	2052
26	211
33	319
6	2772
3	4442
0	4585
26	4041
0	102
2	100
0	108
4	40
0	5
0	12
0	0
0	44
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
288	1880
4	1880
0	962
2	234
42	223
23	471
1	187
496	0
143	171
0	170
1	64
2	67
20	42
0	0
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	2
0	2
0	0
0	0
41	41
155	7406
578	10535
421	3646
4	7620
17	807
1	154
224	2244
0	536
36	657
12	487
1	1060
3	1322
1	1085
0	1073
124	2003
6	660
0	153
60	658
14	435
0	90
13	105
0	1751
0	899
0	3
0	194
4	220
0	723
9	895
0	110
7	33
0	119
0	678
0	0
0	0
0	0
0	1788
1	141
0	1413
3	161
0	1161
0	238
15	385
0	1564
0	1648
0	1403
0	0
329	1286
412	313
36	311
19	1284
1	845
0	310
0	172
0	846
1	0
0	5
0	5
0	5
0	5
0	172
0	857
0	17
0	172
0	172
0	172
0	326
0	0
2	332
58	888
21	39
0	861
0	884
0	869
0	567
0	788
0	316
0	284
0	249
1	266
4420	1084
8	127
27	4
1	349
14	848
13	287
1	2
0	12
0	2
0	0
0	2
0	3
0	2
0	12
1	7
0	10
0	2
0	0
0	0
0	11
1572	1775
3	962
10	1291
1	1534
48	924
129	1109
5	667
9	900
15	401
0	123
1868	2121
3	1416
0	485
15	10
5	270
28	596
0	483
0	516
2	582
0	499
12	185
1	306
5	192
0	1
7	26
0	487
18	2280
13	1462
21	292
65	360
0	191
0	198
0	186
0	330
29	605
2	141
1	206
0	166
7	2191
0	1808
1	203
55	40
2	726
25	39
6	125
0	26
3	10
0	58
3	16
1	30
0	65
2	6
0	132
1	17
19	729
20	23
78	692
4	695
356	41
0	0
0	0
0	0
0	0
0	0
1889	6401
0	4087
29	4725
0	5747
3	4191
215	5825
0	18
0	18
0	18
0	18
0	18
0	8
0	4
0	3
0	0
0	0
0	18
182	2418
216	72
2	473
3	2410
4	0
0	3
0	2
0	3
0	2
0	0
0	0
0	2
0	0
0	1
0	1
0	303
2	299
6	304
0	299
0	130
5	46
13	180
49	8
189	3
0	336
2	124
0	294
47	45
0	44
0	2
0	1
0	1
0	1
0	2
2	1
0	1
0	2
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	2
0	1
0	0
1	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	644
15	3434
1	1495
24	906
7	50
1	7
2	1442
6	1603
0	1802
2	1514
1	118
2	62
0	39
4	84
0	45
1	80
0	50
0	4
7	922
8	552
3	105
0	627
3	678
22	916
2	259
48	234
0	339
1	468
78	630
1	241
5	1
0	110
0	244
5	95
0	410
1	3852
0	585
2	406
1	246
3	173
13	153
0	83
2	64
24	135
0	0
45	24
0	6
0	13
0	10
0	13
0	0
0	0
0	0
0	2157
22	1062
2	1428
35	1484
2	366
2	234
0	35
0	33
0	34
0	36
0	35
0	32
0	5
0	50
0	64
0	51
0	76
0	76
0	77
0	77
0	32
0	1
0	30
0	30
1	0
1	1
0	4
1	1
0	1
0	0
0	0
0	0
0	1
0	1
0	3
0	22
0	2
0	1
0	0
0	2
1	0
1	9
0	37
0	21
0	30
3	23
10	3
0	6
13	3
24	25
0	25
0	24
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	75
0	1
18	536
0	18
1	355
0	19
0	45
1	301
9	87
0	51
0	535
0	125
0	147
0	796
3	572
1	173
5	7
0	42
2	24
10	27
0	13
1	129
0	102
0	27
5	265
1	151
0	750
0	3
0	3
0	2
0	0
0	1
0	0
0	0
0	0
0	0
0	0
12	42
2	42
6553	116
0	49
39	16
0	9
0	23
0	16
5	10
0	46
0	140
23	937
0	83
0	21
0	141
0	125
2	27
13	27
7	111
2	44
2	109
15	26
0	127
7	18
2	968
0	404
0	1543
5	1718
0	1876
9	1717
5	26
0	381
2	1584
0	1717
0	1689
0	1690
0	1734
303	740
1	93
26	0
8	737
69	70
1	90
8	132
0	7
0	5
0	0
0	3
0	0
1	0
0	0
0	1
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
2	314
10	314
0	41
1	2
0	2
0	1
0	0
0	0
0	403
4	855
43	19
0	855
7	54
2	48
0	1442
21	1374
40	276
16	134
22	172
2	193
1	300
14	1401
2	0
0	0
0	0
153	440
0	435
8	7
1	52
0	50
39	47
0	27
3	4
0	20
3	20
3458	2991
3	500
0	2773
0	2093
34	45
24	923
14	1013
1	321
9	20
13	315
0	1018
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1212
0	42
0	35
2	32
14	33
9	1230
0	1204
0	1218
31	2818
0	2868
3	2742
45	125
1	0
23	28
7	111
1	308
13	99
0	111
0	71
0	64
11	17
3	31
0	2831
0	1252
172	210
0	211
0	207
0	208
0	208
0	1
0	2902
0	2976
0	209
2	474
0	1535
3	9
0	211
5	117
7	157
3	124
125	470
70	1204
1	145
0	2353
4	8
0	3
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
28	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	1
0	1
0	0
1	30
1	1048
12	456
0	0
0	83
0	1124
0	0
2	27
5	59
4	108
4	1199
21	1246
0	18
5	459
2	164
0	332
0	337
0	22
116	18
0	1128
0	931
1	0
0	0
0	1977
28	1740
8	416
0	665
0	1132
0	871
14	177
37	350
2	345
43	359
5	131
0	143
0	362
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1454	0
0	3
0	4
0	1
0	2
0	1
0	0
0	0
0	1
0	0
0	4
0	0
0	0
1	0
0	0
0	0
0	0
0	0
2	384
3	62
0	146
0	59
2	1010
4	1266
4	2721
0	7235
0	59
0	153
1	6318
0	6441
3	791
0	646
0	6465
0	358
2	6909
12	2381
16	1055
1	5498
0	774
1	28
0	4770
0	856
0	431
0	813
5	717
0	2219
2	806
0	2541
0	2435
0	2138
0	2210
0	2016
0	1896
0	1869
0	1466
0	1072
0	1663
1	1060
0	1059
1	822
0	1048
0	229
0	1000
0	850
0	460
0	1199
0	1199
0	105
0	243
0	250
0	439
2	724
0	291
7	244
0	0
0	8
0	11
0	0
0	0
0	4
0	7
0	5
0	1
0	1
0	0
0	0
24	14
0	8
0	3
0	6
0	11
3	0
0	0
0	0
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	3869
2906	5265
83	364
67	3416
28	3302
74	3346
1	2522
4	4397
0	0
2890	3047
7	52
1	2868
0	919
0	1007
0	392
0	0
0	0
0	0
0	0
0	0
1470	405
29	33
22	93
0	59
0	49
1	63
8	143
323	1157
9	1157
0	292
23	169
4	131
8	371
0	419
1	42
7	274
1	98
0	36
0	63
6	292
5	308
0	133
21	408
3	160
1	51
0	40
1	1
0	78
54	13
14	56
2	28
1	88
0	170
0	1
0	0
0	0
0	0
0	0
1	2176
1373	1126
4	362
1	524
13	1102
2	258
8	214
0	0
0	370
0	405
0	285
8	29
0	2
2	135
58	2376
74	1892
16	902
2	428
18	1249
13	568
16	266
3	256
0	0
0	0
0	0
117	185
2	236
0	128
0	134
1	71
0	1
0	136
85	543
372	938
353	590
5	228
2	891
10	72
5	55
0	73
11	32
8	91
41	18
9	1
0	32
0	1
0	1
0	1
0	0
0	0
12	202
0	1132
0	180
1	1294
6	62
6	584
0	1135
0	178
0	338
0	0
0	1082
17	10
4	199
0	184
27	139
8	296
3	190
0	394
5	77
9	299
6	3
15	367
2	354
2	88
0	1
0	1210
0	1269
1	1242
33	2300
9	2437
0	1113
0	870
6	206
16	25
0	39
11	137
0	78
0	74
5	75
1	9
13	4852
0	1746
0	2507
43	1600
6	1672
38	475
387	1682
1	1690
35	1370
0	202
11	914
0	1184
19	393
0	952
24	51
0	1
0	1
819	3278
7	2829
558	2073
0	1213
2	855
0	702
15	666
0	378
0	420
3	393
160	198
0	6
0	6
0	7
8	18
0	18
4	179
5	310
0	117
0	316
19	293
1	208
0	32
4	34
76	6441
86	8025
2	7661
3	3641
127	11
54	860
4	185
11	437
23	619
9	164
8	277
29	286
7	591
3	45
0	0
0	1
0	1
0	1
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	2
0	2
0	2
0	3
0	1
0	9
0	9
0	3
0	1
0	10
0	1270
0	27
0	25
0	14
0	8
0	5
0	2
0	0
0	1
0	0
0	0
0	0
0	2897
186	2310
0	3047
0	909
0	2717
0	1089
6	534
4	213
4	304
0	91
471	64
0	64
0	20
2	20
0	5
3	8
1	1
0	0
0	0
0	0
0	0
1550	480
4	479
3	203
0	83
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	23
0	23
0	0
0	0
0	0
218	2314
4	641
1	945
0	2052
33	42
0	63
0	58
1	1
30	38
0	855
1	243
3	869
0	16
0	12
139	1515
0	185
0	1469
2	48
0	179
22	300
20	4
0	4
0	4
1	0
0	4
0	0
0	421
0	98
0	0
0	0
0	0
0	0
0	247
19	4811
1834	4798
1057	838
0	1050
2	592
0	869
0	3782
5	551
1	808
25	844
0	137
0	359
0	207
4	127
0	123
0	98
6	53
2	121
1	16
0	5
15	10
1	6
2	332
1	998
2	1294
24	1949
0	2287
0	2279
41	500
1	2006
12	76
6	76
4	343
0	412
0	467
0	489
13	242
3	217
0	261
90	268
5	2098
0	0
0	1196
23	1310
47	235
25	28
798	1049
15	280
0	1682
0	1568
0	24
2	403
0	2
1	23
0	401
0	411
36	327
0	16
1	7
0	88
0	411
0	147
0	1382
9	1507
8	202
1	376
14	560
3	18
17	1233
1	1204
1	80
0	238
12	132
60	882
20	680
9	138
0	138
0	0
0	68
0	139
0	1
0	1
0	4
0	0
0	4
0	0
0	0
0	0
3	0
107	173
0	222
0	220
8	8
0	155
0	59
1	256
0	215
0	5
0	0
28	404
16	333
3	364
5	13
9	158
129	15
0	137
0	95
11	163
9	24
15	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1556
6027	1568
11	893
0	0
0	0
31	1155
2	435
119	520
2	1004
228	430
0	0
2304	68
13	66
0	670
8	553
0	386
3	312
0	94
0	181
6	35
1	154
54	70
0	139
0	26
0	60
1	47
5	94
0	760
0	609
181	2301
2	1150
0	1596
2	285
3	557
1	108
2	410
19	685
6	2355
0	1
0	1
15	251
0	232
0	182
1	97
0	22
0	59
1	13
37	1097
0	4622
1	4660
27	1794
2	2458
2	4322
3	3905
1	3982
44	1146
0	136
6	148
13	47
11	2
1	602
825	164
4	144
2	54
64	40
4	72
0	3
0	55
0	73
0	75
0	0
0	9
0	7
0	13
0	0
0	976
0	988
39	559
0	566
0	203
4	266
0	266
3	470
0	249
0	104
15	163
0	0
0	0
0	1760
33	1413
0	1134
1486	2275
592	1035
24	323
12	631
5	440
2	4
2	22
0	18
0	0
1	2
0	78
0	109
6	113
33	442
2	7
1	6
2	425
0	398
4	4
0	56
3	20
4	10
0	0
0	1
0	0
0	0
0	0
0	0
1	0
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	1
2	9344
10	5181
7	29045
1	15574
45	1380
0	18563
2	179
2	1524
0	26105
8	26056
32	22842
0	21932
0	19934
1	23640
18	21765
0	20046
0	22181
0	19531
2	10284
167	6548
1	20580
13	17049
0	6166
1	17683
5	10922
0	2774
0	7250
57	3792
0	3816
61	2865
0	3981
0	91
506	996
74	947
0	802
32	732
4	218
0	0
0	0
0	0
0	0
16	598
74	620
0	186
0	232
0	310
0	247
13	29
4	3
9	20
6	34
0	9
0	36
0	65
12	120
0	107
0	418
0	1106
19	1866
7	1461
0	672
0	1582
4	1009
0	80
0	79
0	80
3	11
0	4
5	26600
33	26489
58	26612
0	24224
0	25454
2	26419
0	26417
2	26489
108	25297
4	25139
7	20856
17	4447
0	1247
0	661
8	494
23	10156
0	7683
215	6192
0	766
0	593
0	253
0	0
0	0
0	0
179	0
0	0
0	0
0	0
0	0
0	0
0	0
3	94
2	110
1	111
0	110
0	14
0	29
0	5
0	0
0	1
1	3
0	4
0	78
0	9
0	7
0	10
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
193	77
0	4
0	1
0	7
0	11
0	0
1	6
0	31
1	20
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	1
1	1
0	1
0	1
0	1
0	0
6	254
1	255
0	168
4	2
10	2
0	0
2	2
0	5
1	6
0	5
0	6
0	5
0	5
0	2
1	0
51	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	6
1	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	12
0	17
0	0
0	0
0	0
0	0
0	0
2	15
1	13
0	3
0	0
0	1
0	4
0	0
345	2588
18	848
10	1512
0	2250
0	304
1	526
9	5822
183	5822
0	470
0	5831
0	0
0	0
0	0
0	0
0	0
0	0
333	9626
0	9720
2	155
0	3230
0	7487
62	6712
2	6723
0	7012
35	6
12	48
5	311
0	650
12	127
4	11
2	500
28	79
0	9303
4	62
31	470
12	470
1	16
5	36
1	38
1	28
0	178
0	52
1	8
823	4516
140	247
3	1119
19	4167
34	302
94	1042
4	0
0	3711
15	126
1	2185
3	299
0	3133
0	2078
5	236
1	275
5	435
5	29
8	1792
20	124
0	76
1	79
0	84
0	57
4	0
0	14
2	14
0	0
0	0
0	0
0	0
5	146
1	172
0	10
1	83
0	32
5	66
0	0
1	94
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1247	1745
39	1215
35	1611
4	709
26	1263
16	631
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	1
0	218
0	22
4	2
3	28
0	18
0	20
3	5
2	27
0	31
0	191
6	199
0	73
12	110
0	12
0	0
4	951
12	1102
0	1094
0	1094
4	386
0	79
0	69
4	112
0	0
0	0
0	0
0	1094
2	4
0	1
0	3
0	0
0	0
0	238
397	427
3	5612
1	5581
52	5580
23	1558
0	1654
7	1214
4	606
1	69
4	1070
0	80
1	19
23	1587
0	414
2	995
1	242
2	446
16	689
73	508
2	287
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	4
0	1
1	5
0	2
4	2
0	7
65	0
92	1320
0	771
2	907
0	48
1	133
2	167
0	29
0	1304
0	6
0	11
0	6
2	159
44	628
46	626
3	477
0	100
23	626
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	753
0	750
13	1425
1	24533
0	25451
1293	24212
30	24639
12	1440
12	2779
22	564
0	0
12	1245
2	465
6	2682
0	4015
2	2742
1	1110
1	12
0	7
0	5
0	7
0	1
0	1
0	1
0	2
0	0
0	2
0	2
0	4
0	3
0	2
0	0
0	1
0	0
0	0
0	0
0	0
0	4
0	2039
0	1021
0	324
0	813
0	85
2	1423
0	24
0	520
0	0
25	4025
0	3830
0	3818
0	940
0	3773
0	3763
0	3014
0	3516
2	3060
0	1898
0	2127
37	2130
0	1629
1	1745
6	22
1	224
22	975
5	806
0	716
0	1003
5	459
0	473
4	111
0	280
5	32
22	193
10	22
0	44
0	32
1	43
0	37
0	42
0	42
0	2
0	4
0	5
0	3
0	23
0	3
0	20
0	10
0	7
0	5
0	0
0	2
0	0
0	38
0	2
0	0
8	1
5	0
0	2
0	58
0	7
0	15
0	3
1	2
0	8
5	746
0	602
8	15
2	633
7	650
0	631
10	612
1	96
1	71
16	512
21	71
9	58
0	87
0	67
0	186
0	80
0	367
1	290
0	1
1	8
1	38
0	10
2	13
1	35
15	70
3	14
1	0
0	366
0	252
4	351
0	301
2	301
0	20
0	357
0	11
1	1
0	0
0	31
1	31
0	31
0	18
34	37
9	143
73	10
0	102
0	145
2963	1061
15	97
10	385
6	1014
5	6
0	1
0	1
0	1
0	1
0	1
46	1887
0	1693
5	516
20	851
0	433
0	336
0	168
1	203
1	342
1	176
20	93
1	40
1	38
3	41
0	40
3	1
0	34
19	1
0	1
0	3
0	1
0	1
0	1
0	3
1	5
0	5
0	5
0	5
0	1
0	1
0	4
0	5
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
51	641
0	549
0	32
0	59
0	394
0	31
1	369
1	240
64	120
0	34
4	55
0	816
0	749
0	730
0	294
0	4
1	20
0	343
12	4
0	17
39	254
1	35
0	119
6	41
1	107
0	78
51	8
1	6
0	4
0	751
150	5918
373	5640
0	5688
0	5132
29	122
0	5514
0	3331
11	102
22	148
0	415
5	677
28	41
0	1119
9	1216
12	581
0	362
30	257
9	453
1436	3941
0	718
0	780
0	2146
0	530
0	1171
1	0
1	695
61	284
0	1686
0	0
0	0
0	0
0	1
0	0
0	1
1200	8971
4585	7658
0	6759
28	603
0	776
0	619
0	482
0	751
11	151
12	81
12	338
1	0
5	102
0	130
0	136
0	170
3	155
2	161
0	169
0	104
0	44
0	21
0	18
1	18
0	9
0	2
0	129
0	0
4	235
23	282
0	270
14	518
2	0
164	217
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	722
6	417
1	379
1	244
2	37
6	15
0	719
0	0
0	4
0	4
2	4
0	1
0	0
0	0
1815	3271
42	1788
1	3218
0	552
3	2675
7	1363
72	1036
5	99
1	870
1	172
27	0
3	571
12	328
4	216
0	192
4	167
3	108
0	67
3	19
0	44
1	60
0	20
0	0
0	0
0	0
0	0
0	0
0	0
1113	468
1	307
34	19
37	98
6	236
751	1
292	1767
0	511
1	494
0	133
0	58
1	127
0	918
934	1326
0	334
1	214
1	117
297	222
10	0
52	25
3	0
1	7225
11	9267
9	3111
234	5919
3	5876
15	6108
0	315
0	0
0	0
0	0
0	0
1	399
0	412
3	542
18	543
1	394
2	416
1	209
7	351
1	330
9	401
4	325
39	310
0	231
0	83
1	222
4	148
2	53
0	0
21	12
1	3
0	0
0	0
0	0
0	0
0	0
15	1888
15	1881
3	143
0	40
1	214
1	163
7	118
1	443
0	495
12	8
0	0
0	0
14	187
162	358
6	376
0	100
3	165
0	0
0	0
0	0
0	5
0	0
0	5
1409	1489
1	380
0	1225
2	103
1	380
0	465
15	149
3	190
0	3
1	0
0	0
0	0
0	3
0	0
0	3
0	1
0	3
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
1	2
0	20
6	23
0	23
0	1
0	8
0	4
0	7
0	0
418	512
1	301
4	316
3	28
0	8
0	8
0	8
0	8
0	0
2900	4308
53	10021
2	2428
30	11973
0	6679
1	257
5	3252
0	2134
16	1137
0	923
5	1172
27	463
25	4364
0	9784
12	17
6	9
31	4
4	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
78	288
0	250
0	235
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
846	0
260	1610
0	998
14	1076
2	1027
1	995
1	0
0	0
0	2
1	2
13	6
101	732
62	423
12	3
23	558
2	445
0	210
0	59
4	199
0	191
3	198
2	168
6	165
1	0
2	320
0	333
0	29
0	333
0	0
0	0
0	0
1524	703
2	512
4	153
9	143
10	133
12	65
0	65
0	21
5	718
63	715
1	681
14	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
